时间,标题,url,内容
2017-12-05 16:14:21,马云笑谈“新零售”第一人：雷军先讲挺好,http://tech.sina.com.cn/i/2017-12-05/doc-ifypikwu0020738.shtml,据新浪科技报道，在第四届世界互联网大会闭幕后，阿里巴巴董事局主席马云接受采访时对“谁是零售第一人”进行了回应。新零售是这两年的热词。昨日，雷军在接受采访时称，“我们市场部考证了一下，好像全国第一个讲新零售就是我。我上午在一个地方讲的，马云在下午在另外一个会上讲的”。对此，马云回应道，“雷军的言论我还真不知道，我们是五新，如果雷军先讲挺好。我觉得雷军说这话也不是这个意思（注：比谁快）。我们又不是学者，也不是争哪个概念谁先提出来的，挺好玩的”。
2017-12-05 14:45:43,工业机器人智能系统品牌商库柏特完成1.02亿元人民币B轮融资,http://36kr.com/p/5106258.html,36氪获悉，工业机器人智能系统品牌商库柏特于近期完成了1.02亿元人民币的B轮融资，由蓝图创投与GGV纪源资本领投，上一轮投资方经纬创投跟投。此次融资完成后，资金将主要用于市场的推广并探索医疗与新零售等新场景的落地。库柏特成立于2016年5月，它的解决方案是为工业机器人本体赋予视觉与触觉的感知能力，其核心产品COBOX是一套工业机器人的操作系统，该操作系统主要包含视觉与力控两个底层技术，分别对应了分拣、打磨与柔性装配的应用场景。
2017-12-03 18:36:09,谁是提出新零售第一人？雷军说他比马云早,http://tech.sina.com.cn/i/2017-12-03/doc-ifypikwt5242508.shtml?cre=tianyi&mod=pctech&loc=1&r=25&doct=0&rfunc=97&tj=none&tr=25,第四届世界互联网大会今日开幕，在央视财经的采访中，雷军提到，自己比马云更早提出“新零售”。雷军表示，小米的市场部考证了一下，“好像全国第一个讲新零售的就是我。”“我上午在一个地方讲的，马云下午在另一个会场讲的，我们在同一天讲的。可能阿里声量大，讲得多。”不过不论谁先谁后，在雷军看来，他和马云不约而同看到了新的机会。
2017-11-30 18:07:07,迈外迪CEO张程：我们新战略是智能商业 而不仅是WiFi,https://mp.weixin.qq.com/s/HfQ_yRM7GRCt-UWyiod0FQ,据雷帝触网报道，今日，迈外迪瞄准了智能商业领域，相继推出迈创路由、迈享掌柜、迈智BI、迈睿应用平台四款产品，其意图是用数据帮助线下商业企业解决问题，帮助商家进行决策。迈外迪CEO张程认为，迈外迪有很好的硬件能力、平台和应用能力、商务能力、全国交付与维护能力，智能商业会是很好的方向。迈外迪拿到这些数据后，就可以根据不同行业预测不同模型，帮商家做决策辅助。张程说，从大数据到BI，迈外迪今年建了很多新团队，为新应用推出做了充足准备，迈外迪已经不再是一家单纯的商业WIFI的公司，而是一家新零售时代的智能商业架构和运营服务提供商。
2017-11-30 17:30:45,钱方好近投资舞象云 造AI大数据营销平台,http://www.ebrun.com/20171130/257377.shtml,据亿邦动力网报道，近日，钱方好近宣布正式布局新零售，推出基于移动支付的AI大数据营销平台。同时，钱方好近投资全场景新零售云平台-舞象云。据介绍，合作之后的钱方好近和舞象云将整合双方的技术、资源优势，打造基于移动支付的AI大数据营销平台。通过全网数据探针、消费者大数据平台、AI营销引擎等多种技术，实现体系内外全网精准消费者触达。
2017-11-29 21:29:00,生鲜电商起家布局新零售  “食得鲜”获得天图资本A轮投资,https://www.pencilnews.cn/p/16270.html,据铅笔道消息，广州地区新零售平台“食得鲜”已于近期完成A轮融资，投资方为天图资本。“食得鲜”是一家辐射于全广州的新零售平台。公司起步于优质生鲜电商，此后落地“新零售”运营模式，提供线上+实体店+最快1小时物流配送解决方案。目前“食得鲜”拥有超过4000平方米的前置仓3个，注册会员200万，日均订单总量10000单，月销售额3000万，已初步实现盈利。本轮融资完成后，食得鲜将深度布局广州，新增6-8个前置仓，40-60个物流点盖整个广州，全面实现3小时送货上面。
2017-11-28 18:24:25,俞敏洪：中国绝大部分所谓的风口都是玩概念,http://www.bjnews.com.cn/invest/2017/11/28/466099.html,针对“今年的小风口是共享单车和新零售，你认为明年会出现什么小风口?”的提问，新东方董事长兼总裁俞敏洪表示，他认为中国绝大部分所谓的风口，都是玩概念。产生的所谓新商业模式，其实就是从左口袋倒到右口袋，很难说推动了社会进步。现在大家所说的创新、创业大部分都是在模仿已经存在的商业模式，和对原有的商业模式进行科技化的颠覆，但这个科技化的颠覆本身其实跟创新无关。（新京报）
2017-11-27 10:51:16,金沙江创投宣布领投拍拍赚数千万元B轮融资,https://mp.weixin.qq.com/s/rMCL1btjKx23almk-ubUyQ,金沙江创投正式宣布投资新零售商品图像识别公司拍拍赚科技。B轮融资由金沙江创投领投，天图资本跟投，上一轮投资方全部跟投，本轮融资额达数千万元。拍拍赚科技由来自硅谷的技术专家、AI领域顶级科学家及零售领域专业人士组成核心团队，深耕于零售场景商品图像识别技术，快速辨识并发现零售终端执行问题，场景已覆盖各类商品货架、主题地推、混合地堆、端架、POSM等多种复杂场景。利用拍拍赚的解决方案，企业销售人员在店时间从18分钟下降为1分钟，帮助大幅度提升企业零售渠道运营效率。同时结合自有的信息收集众包平台形成对国内1-6线城市乡镇的广域监控，通过AI、BI、互联网众包整合运用，直接提升企业销售终端执行ROI。
2017-11-22 17:45:53,消息称美味生活将完成1亿元新一轮融资,http://www.ebrun.com/20171122/256198.shtml?eb=hp_home_lcol_ls2,据亿邦动力网消息，已完成三轮融资的美味生活智能售货机，将在近期完成1亿元融资。据了解，在成立6个月的时间内，美味生活已先后获得GGV纪源资本、经纬创投、点亮基金、险峰长青、真格基金、水滴公司、猎鹰创投7家知名投资机构三轮累计上亿元融资。据介绍，美味生活是国内第一家具备写字楼无人零售综合解决方案的公司，自主研发并运营鲜食正餐、水果沙拉、零食饮品等多品类智能售货机，聚焦写字楼场景，打造新零售线下入口。目前，已在全国20个城市完成近5000个点位的铺设。
2017-11-22 15:15:28,珠江啤酒牵手阿里云 以“新零售”撬动“新制造”,http://xiaofei.china.com.cn/list/zgwxfzx/20171122/15113345857337.html,11月22日，2017云栖大会·广东分会，珠江啤酒与阿里云宣布达成战略合作，将基于阿里云新零售的“中台”理念和技术，推动互联网、大数据、人工智能与啤酒产业的深度融合，打造“一个平台、七个中心”，即“新零售”互联网平台以及互联网资源整合中心、产品展示销售中心、宣传促销推广中心、客户服务互动中心、数据分析检测中心、文化传播中心、营销业务处理中心，形成扁平化、互联网化，面向未来的新零售组织架构。（中国网）
2017-11-20 18:30:46,阿里CEO谈入股高鑫零售:今天“结婚” 过日子需维护,http://tech.sina.com.cn/i/2017-11-20/doc-ifynwxum7314113.shtml,据新浪科技消息，阿里巴巴集团、AuchanRetailS.A。（欧尚零售）、润泰集团于今日凌晨宣布达成新零售战略合作。阿里巴巴CEO张勇将此次战略合作比喻为一场婚姻：今天是正式结婚，今后过日子还需要精心维护。根据战略协议，阿里巴巴集团将投入约224亿港币（约28.8亿美元），直接和间接持有高鑫零售36.16%的股份。此外，张勇还透露，之所以选择今日凌晨公布消息，原因是涉及多家上市公司，而各地区的开盘的时间不一样，“凌晨大家还没开盘，所以才选择的这个时间段公布”。
2017-11-20 15:15:46,获数千万元A轮融资，火星盒子通过赋能线下商超以加码新零售市场,http://36kr.com/p/5103715.html,36氪获悉，为线下商超赋能、减少其人力成本的火星盒子获得由金沙江领投的数千万元A轮融资，上轮投资方经纬（中国）跟投加持。火星盒子旗下的火星兔子APP于2016年初上线后，于同年获得了由经纬中国所领投的数千万元Pre-A轮融资。未来火星兔子将实现全面的无人化，用智能核验设备取代人工核验。当然不同的核验设备会有不同的使用场景，有针对大型超市、也有面向小型便利店的。对于一些不习惯使用APP付款的用户，仍旧可以沿用传统的支付方式。
2017-11-20 15:08:28,大润发：阿里入股后，仍由董事长黄明端执掌大润发,http://www.yicai.com/news/5373657.html,11月20日，阿里巴巴集团、欧尚零售、润泰集团宣布达成新零售战略合作。阿里巴巴集团将投入约224亿港元（约28.8亿美元），直接和间接持有高鑫零售36.16%的股份。大润发方面回应称，大润发董事长黄明端将继续执掌大润发，并带领原有高管团队，充分融合线上线下优势，有信心在这场新零售变革大潮中取得卓越成绩。（第一财经）
2017-11-20 07:46:25,阿里巴巴28.8亿美元入股高鑫零售，持股比例36.16%,http://finance.sina.com.cn/stock/usstock/c/2017-11-20/doc-ifynwxum6309235.shtml,36氪获悉，阿里巴巴集团、AuchanRetailS.A．（欧尚零售）、润泰集团宣布达成新零售战略合作。根据战略协议，阿里巴巴集团将投入约224亿港币（约28.8亿美元），直接和间接持有高鑫零售36.16%的股份。高鑫零售是中国规模最大及发展最快的大卖场运营商，以欧尚、大润发两大品牌在全国29个省市自治区运营446家大卖场。2016年营收超1000亿元，市场份额多年保持国内零售行业第一。
